CNPJ_GESTOR,n_fundos,pl_total,nome_em_registro,CNPJ_LIMPO,DENOM_SOCIAL,DENOM_COMERC,MUN,UF,CONTROLE_ACIONARIO,DT_REG,SITE_ADMIN,nome,faixa_porte,share_pct
42330305000101,6,217513195.98000002,PIPO CAPITAL GESTÃO DE INVESTIMENTOS LTDA.,42330305000101,PIPO CAPITAL GESTÃO DE INVESTIMENTOS LTDA.,PIPO CAPITAL,SÃO PAULO,SP,PRIVADO,2021-11-03,www.pipo.capital,PIPO CAPITAL,F4 · 100 mi a 1 bi,0.0016395184460379257
16734572000134,3,216717248.32000002,PRUMO CAPITAL GESTORA DE RECURSOS LTDA,16734572000134,PRUMO CAPITAL GESTORA DE RECURSOS LTDA,PRUMO CAPITAL,SÃO PAULO,SP,PRIVADO,2013-01-10,www.prumocapital.com,PRUMO CAPITAL,F4 · 100 mi a 1 bi,0.0016335189439627934
37555586000160,8,216500281.33,SKADE CAPITAL GESTÃO DE INVESTMENTOS LTDA.,37555586000160,SKADE CAPITAL GESTÃO DE INVESTMENTOS LTDA.,SKADE CAPITAL,SÃO PAULO,SP,PRIVADO,2020-11-09,www.skadecapital.com,SKADE CAPITAL,F4 · 100 mi a 1 bi,0.0016318835425762996
35185577000108,26,214317134.23,ASSET1 INVESTIMENTOS S/A,35185577000108,ASSET1 INVESTIMENTOS S/A,ASSET1 INVESTIMENTOS,SÃO PAULO,SP,PRIVADO,2020-03-11,www.asset1.com.br,ASSET1 INVESTIMENTOS,F4 · 100 mi a 1 bi,0.0016154279435275259
47918635000136,3,213833159.67,LAZULI PARTNERS ASSET MANAGEMENT LTDA.,47918635000136,LAZULI PARTNERS ASSET MANAGEMENT LTDA.,-----,SÃO PAULO,SP,PRIVADO,2023-04-05,www.lazulipartners.com.br,LAZULI PARTNERS ASSET MANAGEMENT LTDA.,F4 · 100 mi a 1 bi,0.0016117799569538467
42886319000106,3,213125858.83,MOMBAK GESTORA DE RECURSOS LTDA.,42886319000106,MOMBAK GESTORA DE RECURSOS LTDA.,-----,SÃO PAULO,SP,PRIVADO,2023-06-21,www.mombak.com.br,MOMBAK GESTORA DE RECURSOS LTDA.,F4 · 100 mi a 1 bi,0.0016064486354730814
28153011000120,2,212923934.32,APOLO ADMINISTRACAO DE RECURSOS LTDA,28153011000120,APOLO ADMINISTRACAO DE RECURSOS LTDA,APOLO ADMINISTRACAO DE RECURSOS LTDA,SÃO PAULO,SP,PRIVADO,2018-05-09,vww.apoloenergia.com.br,APOLO ADMINISTRACAO DE RECURSOS LTDA,F4 · 100 mi a 1 bi,0.0016049266176600442
49497776000158,3,212841442.47,FOURCE GESTÃO DE RECURSOS LTDA.,49497776000158,FOURCE GESTÃO DE RECURSOS LTDA.,FOURCE GESTÃO DE RECURSOS,CUIABÁ,MT,PRIVADO,2023-08-14,www.fourcegestora.com.br,FOURCE GESTÃO DE RECURSOS,F4 · 100 mi a 1 bi,0.0016043048305123108
12860692000127,8,211207863.79,EXPLORITAS ADMINISTRACAO FINANCEIRA LTDA,12860692000127,EXPLORITAS ADMINISTRACAO FINANCEIRA LTDA,EXPLORITAS,SÃO PAULO,SP,PRIVADO,2012-07-09,http://www.exploritas.com.br/,EXPLORITAS,F4 · 100 mi a 1 bi,0.0015919916355962628
22610500000188,3,210130547.54,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,SÃO PAULO,SP,PRIVADO,2016-01-08,www.vortx.com.br,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,F4 · 100 mi a 1 bi,0.0015838713013051249
08852323000115,2,210116736.5,PONTA SUL INVESTIMENTOS LTDA.,08852323000115,PONTA SUL INVESTIMENTOS LTDA.,PONTA SUL INVESTIMENTOS,RIO DE JANEIRO,RJ,PRIVADO,2007-12-28,www.pontasulinvestimentos.com.br/,PONTA SUL INVESTIMENTOS,F4 · 100 mi a 1 bi,0.0015837671997827461
05389174000101,5,209852588.68,XP SERVIÇOS FINANCEIROS DTVM Ltda.,05389174000101,XP SERVIÇOS FINANCEIROS DTVM Ltda.,XP SERVIÇOS FINANCEIROS DTVM Ltda.,RIO DE JANEIRO,RJ,PRIVADO,2003-01-29,www.modal.com.br,XP SERVIÇOS FINANCEIROS DTVM Ltda.,F4 · 100 mi a 1 bi,0.0015817761701285705
11325341000153,22,207831138.58,CONTEA CAPITAL GESTAO DE RECURSOS LTDA,11325341000153,CONTEA CAPITAL GESTAO DE RECURSOS LTDA,--,SÃO PAULO,SP,PRIVADO,2010-01-29,www.conteacapital.com.br,CONTEA CAPITAL GESTAO DE RECURSOS LTDA,F4 · 100 mi a 1 bi,0.0015665393716816388
43434498000103,10,203259304.67,SINGULAR CAPITAL LTDA.,43434498000103,SINGULAR CAPITAL LTDA.,-,SÃO PAULO,SP,PRIVADO,2021-11-08,www.singularcapital.com.br,SINGULAR CAPITAL LTDA.,F4 · 100 mi a 1 bi,0.0015320789059894522
22828968000143,6,203257486.85000002,REC GESTÃO DE RECURSOS S.A.,22828968000143,REC GESTÃO DE RECURSOS S.A.,REAL ESTATE CAPITAL,SÃO PAULO,SP,PRIVADO,2015-09-18,www.rec-gestao.com,REAL ESTATE CAPITAL,F4 · 100 mi a 1 bi,0.0015320652040648028
20420262000112,2,202105654.14,LESTE ADMINISTRAÇÃO DE RECURSOS LTDA.,20420262000112,LESTE ADMINISTRAÇÃO DE RECURSOS LTDA.,LESTE GLOBAL INVESTMENTS,RIO DE JANEIRO,RJ,PRIVADO,2014-09-04,www.leste.com,LESTE GLOBAL INVESTMENTS,F4 · 100 mi a 1 bi,0.0015233831975948664
08647754000140,5,201648916.12,HIGH GESTÃO E INVESTIMENTOS LTDA,08647754000140,HIGH GESTÃO E INVESTIMENTOS LTDA,HGI CAPITAL,GOIÂNIA,GO,PRIVADO,2019-11-07,www.hgicapital.com.br,HGI CAPITAL,F4 · 100 mi a 1 bi,0.0015199405080356285
29063944000190,19,200866948.22,3J GESTORA DE RECURSOS LTDA. - ME,29063944000190,3J GESTORA DE RECURSOS LTDA. - ME,3J GESTORA DE RECURSOS LTDA. - ME,SÃO PAULO,SP,PRIVADO,2018-07-27,www.3jcapital.com.br,3J GESTORA DE RECURSOS LTDA. - ME,F4 · 100 mi a 1 bi,0.00151404637921975
29588549000120,2,195413757.82,OPTIMUM CAPITAL GESTORA DE RECURSOS LTDA.,29588549000120,OPTIMUM CAPITAL GESTORA DE RECURSOS LTDA.,OPTIMUM CAPITAL,SÃO PAULO,SP,PRIVADO,2018-06-20,www.optimumcapital.com.br,OPTIMUM CAPITAL,F4 · 100 mi a 1 bi,0.0014729426373972124
41986711000164,18,193551269.07,BUENA VISTA GESTORA DE RECURSOS LTDA.,41986711000164,BUENA VISTA GESTORA DE RECURSOS LTDA.,BUENA VISTA GESTORA DE RECURSOS,BRASÍLIA,DF,PRIVADO,2021-09-16,www.buenavista.capital,BUENA VISTA GESTORA DE RECURSOS,F4 · 100 mi a 1 bi,0.0014589040194301264
50824824000154,2,192399383.99,GREEN ROCK GESTÃO DE RECURSOS LTDA.,50824824000154,GREEN ROCK GESTÃO DE RECURSOS LTDA.,-----,SÃO PAULO,SP,PRIVADO,2023-09-22,www.greenrock.vc,GREEN ROCK GESTÃO DE RECURSOS LTDA.,F4 · 100 mi a 1 bi,0.00145022161821825
38136258000192,3,188814839.78,ZAVIT GESTÃO DE RECURSOS LTDA.,38136258000192,ZAVIT GESTÃO DE RECURSOS LTDA.,ZAVIT GESTÃO DE RECURSOS LTDA.,SÃO PAULO,SP,PRIVADO,2022-10-17,www.zavit.com.br,ZAVIT GESTÃO DE RECURSOS LTDA.,F4 · 100 mi a 1 bi,0.0014232029064272017
49640512000101,3,188679262.61,CAPSIGMA INVESTMENT PARTNERS LTDA.,49640512000101,CAPSIGMA INVESTMENT PARTNERS LTDA.,CAPSIGMA,SÃO PAULO,SP,PRIVADO,2023-07-05,https://www.capsigma.com.br,CAPSIGMA,F4 · 100 mi a 1 bi,0.0014221809855728134
53577572000102,1,187212023.73,AURORA INVESTIMENTOS LTDA.,53577572000102,AURORA INVESTIMENTOS LTDA.,AURORA INVESTIMENTOS,CURITIBA,PR,PRIVADO,2024-04-16,www.aurorainvestimentos.com.br,AURORA INVESTIMENTOS,F4 · 100 mi a 1 bi,0.0014111215866353566
44322890000123,4,186886325.35000002,VLGI ASSET LTDA.,44322890000123,VLGI ASSET LTDA.,VLGI ASSET,BRASÍLIA,DF,PRIVADO,2022-03-25,https://vlgiasset.com.br,VLGI ASSET,F4 · 100 mi a 1 bi,0.0014086666160325445
59976458000123,1,186703300.63,OWN Partners Gestão de Recursos Ltda.,59976458000123,OWN Partners Gestão de Recursos Ltda.,OWN Partners Gestão de Recursos Ltda.,RIO DE JANEIRO,RJ,PRIVADO,2025-07-04,https://ownpartners.com.br,OWN Partners Gestão de Recursos Ltda.,F4 · 100 mi a 1 bi,0.0014072870564928622
37980655000183,2,184697170.61,NAVI REAL ESTATE VENTURES - ADMINISTRADORA E GESTORA DE RECURSOS FINANCEIROS LTDA.,37980655000183,NAVI REAL ESTATE VENTURES - ADMINISTRADORA E GESTORA DE RECURSOS FINANCEIROS LTDA.,-----,SÃO PAULO,SP,PRIVADO,2021-01-14,www.navi.com.br,NAVI REAL ESTATE VENTURES - ADMINISTRADORA E GESTORA DE RECURSOS FINANCEIROS LTDA.,F4 · 100 mi a 1 bi,0.0013921657340456354
01206480000104,2,184066769.85,ZURICH VIDA E PREVIDENCIA S.A.,,,,,,,,,ZURICH VIDA E PREVIDENCIA S.A.,F4 · 100 mi a 1 bi,0.0013874140514189344
38150247000167,10,183143345.41,DAO CAPITAL LTDA.,38150247000167,DAO CAPITAL LTDA.,DAO CAPITAL,SÃO PAULO,SP,PRIVADO,2021-01-04,www.daocapital.com.br,DAO CAPITAL,F4 · 100 mi a 1 bi,0.0013804536856531653
42034424000117,8,183012908.15,NORD GESTORA DE RECURSOS LTDA.,42034424000117,NORD GESTORA DE RECURSOS LTDA.,NORD ASSET,SÃO PAULO,SP,PRIVADO,2021-09-01,https://www.nordinvestimentos.com.br/,NORD ASSET,F4 · 100 mi a 1 bi,0.0013794705071712478
07755775000116,3,181780780.9,GP INVESTIMENTOS LTDA.,07755775000116,GP INVESTIMENTOS LTDA.,GP INVESTIMENTOS LTDA.,SÃO PAULO,SP,PRIVADO,2006-09-06,www.gp.com.br,GP INVESTIMENTOS LTDA.,F4 · 100 mi a 1 bi,0.0013701832759063146
07262715000161,2,181139684.64000002,SITA GESTÃO DE RECURSOS LTDA,07262715000161,SITA GESTÃO DE RECURSOS LTDA,SITA GESTÃO DE RECURSOS LTDA,BELO HORIZONTE,MG,PRIVADO,2005-11-11,sitagestao.com.br,SITA GESTÃO DE RECURSOS LTDA,F4 · 100 mi a 1 bi,0.001365350975322342
17340681000130,2,180450559.03,MOV INVESTIMENTOS LTDA,17340681000130,MOV INVESTIMENTOS LTDA,MOV INVESTIMENTOS LTDA,SÃO PAULO,SP,PRIVADO,2014-04-16,http://movinvestimentos.com.br/,MOV INVESTIMENTOS LTDA,F4 · 100 mi a 1 bi,0.0013601566507015221
43705850000106,8,180410483.0,VINCI MAV GESTORA DE RECURSOS LTDA.,43705850000106,VINCI MAV GESTORA DE RECURSOS LTDA.,VINCI MAV GESTORA DE RECURSOS LTDA.,SÃO PAULO,SP,PRIVADO,2022-08-09,https://www.vincicompass.com/,VINCI MAV GESTORA DE RECURSOS LTDA.,F4 · 100 mi a 1 bi,0.0013598545752796934
19361845000130,3,179511220.54000002,CHROMO INVESTIMENTOS LTDA.,19361845000130,CHROMO INVESTIMENTOS LTDA.,CHROMO INVESTIMENTOS LTDA.,PORTO ALEGRE,RS,PRIVADO,2015-06-19,www.chromoinvest.com.br,CHROMO INVESTIMENTOS LTDA.,F4 · 100 mi a 1 bi,0.0013530763318524075
15555653000104,2,179458332.66,ONYX EQUITY MANAGEMENT GESTORA DE INVESTIMENTOS LTDA,15555653000104,ONYX EQUITY MANAGEMENT GESTORA DE INVESTIMENTOS LTDA,--,SÃO PAULO,SP,PRIVADO,2012-08-24,www.onyxem.com,ONYX EQUITY MANAGEMENT GESTORA DE INVESTIMENTOS LTDA,F4 · 100 mi a 1 bi,0.0013526776863613088
53942885000104,5,178493137.69,HIRE GESTÃO DE RECURSOS LTDA.,53942885000104,HIRE GESTÃO DE RECURSOS LTDA.,HIRE,SÃO PAULO,SP,PRIVADO,2024-12-03,www.hirecapital.com.br,HIRE,F4 · 100 mi a 1 bi,0.0013454024727807795
45036300000169,8,177700632.92,HIGH ASSET MANAGEMENT LTDA,45036300000169,HIGH ASSET MANAGEMENT LTDA,HIGH ASSET,GOIÂNIA,GO,PRIVADO,2022-08-02,www.highpar.com.br,HIGH ASSET,F4 · 100 mi a 1 bi,0.001339428921690539
40166546000131,8,177034791.49,DOURO CAPITAL GESTORA DE RECURSOS E INVESTIMENTOS LTDA.,40166546000131,DOURO CAPITAL GESTORA DE RECURSOS E INVESTIMENTOS LTDA.,-----,RECIFE,PE,PRIVADO,2021-04-13,www.dourocapital.com.br,DOURO CAPITAL GESTORA DE RECURSOS E INVESTIMENTOS LTDA.,F4 · 100 mi a 1 bi,0.0013344101029393231
15279184000148,8,176837004.88,ZENITH ASSET MANAGEMENT LTDA,15279184000148,ZENITH ASSET MANAGEMENT LTDA,--,PORTO ALEGRE,RS,PRIVADO,2012-07-20,www.zenithasset.com.br,ZENITH ASSET MANAGEMENT LTDA,F4 · 100 mi a 1 bi,0.001332919274789733
08251477000151,5,175431195.8,JOULE - GESTAO DE RECURSOS E VALORES MOBILIARIOS LTDA,08251477000151,JOULE - GESTAO DE RECURSOS E VALORES MOBILIARIOS LTDA,JOULE ASSET MANAGEMENT,SÃO PAULO,SP,PRIVADO,2006-10-26,www.jouleinvest.com.br,JOULE ASSET MANAGEMENT,F4 · 100 mi a 1 bi,0.0013223229065653448
62464181000164,3,174852565.29,SSG Capital Ltda.,62464181000164,SSG Capital Ltda.,-----,SÃO PAULO,SP,PRIVADO,2026-04-01,www.ssgcapital.com.br,SSG Capital Ltda.,F4 · 100 mi a 1 bi,0.001317961445228201
39716593000122,2,174485802.59,HENKAN PE INVESTIMENTOS LTDA.,39716593000122,HENKAN PE INVESTIMENTOS LTDA.,-,SÃO PAULO,SP,PRIVADO,2021-07-14,www.uponglobal.capital,HENKAN PE INVESTIMENTOS LTDA.,F4 · 100 mi a 1 bi,0.001315196949909839
47326127000169,14,173818209.44,FIGTREE CAPITAL ADMINISTRAÇÃO DE RECURSOS LTDA.,47326127000169,FIGTREE CAPITAL ADMINISTRAÇÃO DE RECURSOS LTDA.,FIGTREE,SÃO PAULO,SP,PRIVADO,2022-12-16,www.figtreecapital.com.br,FIGTREE,F4 · 100 mi a 1 bi,0.0013101649274665928
40962925000138,16,172021553.01999998,CERES ASSET GESTAO DE INVESTIMENTOS LTDA,40962925000138,CERES ASSET GESTAO DE INVESTIMENTOS LTDA,CERES ASSET,SÃO PAULO,SP,PRIVADO,2022-03-08,https://ceresasset.com.br/,CERES ASSET,F4 · 100 mi a 1 bi,0.0012966225245401362
92863505000106,1,171560392.12,UNIMED SEGURADORA S/A,,,,,,,,,UNIMED SEGURADORA S/A,F4 · 100 mi a 1 bi,0.0012931464972640212
26504834000128,5,169327226.2,PANDHORA INVESTIMENTOS LTDA.,26504834000128,PANDHORA INVESTIMENTOS LTDA.,TC PANDHORA,SÃO PAULO,SP,PRIVADO,2019-11-14,pandhora.com,TC PANDHORA,F4 · 100 mi a 1 bi,0.0012763138784318289
04853132000117,1,168556904.96,INDICATOR INVESTIMENTOS E SERVIÇOS DE GESTÃO EMPRESARIAL LTDA.,04853132000117,INDICATOR INVESTIMENTOS E SERVIÇOS DE GESTÃO EMPRESARIAL LTDA.,INDICATOR INVESTIMENTOS E SERVIÇOS DE GESTÃO EMPRESARIAL LTDA.,SÃO PAULO,SP,PRIVADO,2016-02-10,www.indicatorcapital.com,INDICATOR INVESTIMENTOS E SERVIÇOS DE GESTÃO EMPRESARIAL LTDA.,F4 · 100 mi a 1 bi,0.0012705075369973953
26198955000199,16,167554277.9,KÖLI CAPITAL GESTORA DE RECURSOS S.A.,26198955000199,KÖLI CAPITAL GESTORA DE RECURSOS S.A.,KÖLI CAPITAL,NITERÓI,RJ,PRIVADO,2020-04-02,www.kolicapital.com,KÖLI CAPITAL,F4 · 100 mi a 1 bi,0.0012629501768475406
21768777000170,4,167200596.82,MIRANTE INVESTIMENTOS LTDA. ME,21768777000170,MIRANTE INVESTIMENTOS LTDA. ME,MIRANTE INVESTIMENTOS,RIBEIRÃO PRETO,SP,PRIVADO,2015-09-08,www.mirantepar.com.br,MIRANTE INVESTIMENTOS,F4 · 100 mi a 1 bi,0.0012602842850056133
11581211000181,2,166875497.24,LAPB GESTAO DE RECURSOS FINANCEIROS LTDA,11581211000181,LAPB GESTAO DE RECURSOS FINANCEIROS LTDA,--,SÃO PAULO,SP,PRIVADO,2010-04-29,www.lapb.com.br,LAPB GESTAO DE RECURSOS FINANCEIROS LTDA,F4 · 100 mi a 1 bi,0.0012578338278928494
05119639000104,7,165686680.18,ARANDU WM GESTORA DE PATRIMÔNIO LTDA,05119639000104,ARANDU WM GESTORA DE PATRIMÔNIO LTDA,ARANDU WM,SÃO PAULO,SP,PRIVADO,2002-12-02,https://www.aranduinvestimentos.com.br,ARANDU WM,F4 · 100 mi a 1 bi,0.0012488730497200447
11401701000159,7,164972508.72,LAPLACE INVESTIMENTOS E GESTAO DE RECURSOS LTDA,11401701000159,LAPLACE INVESTIMENTOS E GESTAO DE RECURSOS LTDA,--,SÃO PAULO,SP,PRIVADO,2010-06-24,www.laplace.com.br,LAPLACE INVESTIMENTOS E GESTAO DE RECURSOS LTDA,F4 · 100 mi a 1 bi,0.0012434899405388826
17232615000146,1,164364372.65,INX ADMINISTRADORA E GESTORA DE RECURSOS LTDA,,,,,,,,,INX ADMINISTRADORA E GESTORA DE RECURSOS LTDA,F4 · 100 mi a 1 bi,0.001238906079316239
27913835000199,10,162218099.83,AVENTIS GESTÃO DE RECURSOS LTDA.,27913835000199,AVENTIS GESTÃO DE RECURSOS LTDA.,AVENTIS ASSET,SÃO PAULO,SP,PRIVADO,2018-05-09,http://aventisasset.com.br/,AVENTIS ASSET,F4 · 100 mi a 1 bi,0.0012227284223112664
35713661000149,2,158148438.59,FICTOR ASSET LTDA.,35713661000149,FICTOR ASSET LTDA.,FICTOR ASSET,SÃO PAULO,SP,PRIVADO,2020-05-25,www.fictorasset.com.br,FICTOR ASSET,F4 · 100 mi a 1 bi,0.0011920531125120435
23089950000130,5,157847849.46,CARDINAL PARTNERS INVESTIMENTOS LTDA.,23089950000130,CARDINAL PARTNERS INVESTIMENTOS LTDA.,CARDINAL PARTNERS INVESTIMENTOS LTDA.,SÃO PAULO,SP,PRIVADO,2015-12-28,www.cardinalpartners.com.br,CARDINAL PARTNERS INVESTIMENTOS LTDA.,F4 · 100 mi a 1 bi,0.001189787404350784
44848824000191,3,156623832.04,VESTED CAPITAL LTDA.,44848824000191,VESTED CAPITAL LTDA.,VESTED CAPITAL LTDA.,SÃO PAULO,SP,PRIVADO,2022-03-04,www.vestedcapital.com.br,VESTED CAPITAL LTDA.,F4 · 100 mi a 1 bi,0.0011805613014041552
23700544000161,2,156233281.19,PLENI GESTÃO DE RECURSOS LTDA,23700544000161,PLENI GESTÃO DE RECURSOS LTDA,PLENI GESTÃO DE RECURSOS LTDA,RIO DE JANEIRO,RJ,PRIVADO,2016-11-14,www.plenigp.com.br,PLENI GESTÃO DE RECURSOS LTDA,F4 · 100 mi a 1 bi,0.001177617501512816
29302654000151,4,156045671.44,SOLUM GESTORA DE RECURSOS LTDA.,29302654000151,SOLUM GESTORA DE RECURSOS LTDA.,SOLUM CAPITAL,SÃO PAULO,SP,PRIVADO,2020-08-27,https://www.solumcapital.com.br/,SOLUM CAPITAL,F4 · 100 mi a 1 bi,0.001176203382041141
41562390000170,2,154491066.29,RISE INVESTMENT MANAGEMENT LTDA.,41562390000170,RISE INVESTMENT MANAGEMENT LTDA.,-----,SÃO PAULO,SP,PRIVADO,2021-11-30,https://rise.investments/,RISE INVESTMENT MANAGEMENT LTDA.,F4 · 100 mi a 1 bi,0.0011644854547298944
46642564000129,3,152999043.14999998,ÁRTEMIS GESTÃO DE RECURSOS LTDA.,46642564000129,ÁRTEMIS GESTÃO DE RECURSOS LTDA.,ÁRTEMIS GESTÃO DE RECURSOS LTDA.,PINHAIS,PR,PRIVADO,2023-02-24,www.artemisgestao.com.br,ÁRTEMIS GESTÃO DE RECURSOS LTDA.,F4 · 100 mi a 1 bi,0.0011532392429820318
29976481000157,4,149921259.84,CATUAÍ GESTORA DE RECURSOS LTDA.,29976481000157,CATUAÍ GESTORA DE RECURSOS LTDA.,CATUAÍ ASSET MANAGEMENT,SÃO PAULO,SP,PRIVADO,2018-08-06,www.catuaiasset.com.br,CATUAÍ ASSET MANAGEMENT,F4 · 100 mi a 1 bi,0.0011300402711361276
34745508000130,4,149475156.12,NAVI YIELD - ADMINISTRADORA E GESTORA DE RECURSOS FINANCEIROS LTDA.,34745508000130,NAVI YIELD - ADMINISTRADORA E GESTORA DE RECURSOS FINANCEIROS LTDA.,NAVI YIELD - ADMINISTRADORA E GESTORA DE RECURSOS FINANCEIROS LTDA.,SÃO PAULO,SP,PRIVADO,2020-02-05,www.navi.com.br,NAVI YIELD - ADMINISTRADORA E GESTORA DE RECURSOS FINANCEIROS LTDA.,F4 · 100 mi a 1 bi,0.0011266777382355794
30038003000185,4,149260219.5,GOW CAPITAL GESTÃO DE RECURSOS E CONSULTORIA LTDA.,30038003000185,GOW CAPITAL GESTÃO DE RECURSOS E CONSULTORIA LTDA.,GOW CAPITAL,SÃO PAULO,SP,PRIVADO,2021-01-06,www.gowcapital.com,GOW CAPITAL,F4 · 100 mi a 1 bi,0.0011250576408818012
21008985000171,8,149117392.7,LESTE CREDIT GESTAO DE RECURSOS LTDA,21008985000171,LESTE CREDIT GESTAO DE RECURSOS LTDA,LESTE CREDIT,RIO DE JANEIRO,RJ,PRIVADO,2015-02-10,www.leste.com,LESTE CREDIT,F4 · 100 mi a 1 bi,0.001123981075516957
27445498000152,5,147468412.84,ASTOR GESTÃO DE RECURSOS LTDA,27445498000152,ASTOR GESTÃO DE RECURSOS LTDA,ASTOR CAPITAL,FORTALEZA,CE,PRIVADO,2017-09-19,www.astorcapital.com.br,ASTOR CAPITAL,F4 · 100 mi a 1 bi,0.0011115517933052077
44151729000134,3,147415759.54,KOMATU GESTORA DE RECURSOS LTDA,44151729000134,KOMATU GESTORA DE RECURSOS LTDA,KOMATU GESTORA DE RECURSOS,SANTOS,SP,PRIVADO,2022-04-26,www.komatu.com.br,KOMATU GESTORA DE RECURSOS,F4 · 100 mi a 1 bi,0.0011111549159745894
40202235000180,3,146748220.91,QUARTZ GESTÃO DE RECURSOS LTDA.,40202235000180,QUARTZ GESTÃO DE RECURSOS LTDA.,QUARTZ GESTÃO DE RECURSOS LTDA.,SÃO PAULO,SP,PRIVADO,2021-11-23,www.quartz.com.br,QUARTZ GESTÃO DE RECURSOS LTDA.,F4 · 100 mi a 1 bi,0.0011061233044790345
46649800000139,6,146450446.18,DESBRAVA CAPITAL LTDA,46649800000139,DESBRAVA CAPITAL LTDA,-----,PORTO ALEGRE,RS,PRIVADO,2023-02-01,https://desbravacapital.com.br/,DESBRAVA CAPITAL LTDA,F4 · 100 mi a 1 bi,0.0011038788100225056
06088907000130,4,144408712.92,META ASSET MANAGEMENT LTDA.,06088907000130,META ASSET MANAGEMENT LTDA.,META ASSET MANAGEMENT LTDA.,RIO DE JANEIRO,RJ,PRIVADO,2004-03-24,www.metaam.com.br,META ASSET MANAGEMENT LTDA.,F4 · 100 mi a 1 bi,0.0010884891260698733
55465051000180,5,143599789.92000002,CUPERTINO CAPITAL GESTÃO DE RECURSOS LTDA,55465051000180,CUPERTINO CAPITAL GESTÃO DE RECURSOS LTDA,CUPERTINO CAPITAL GESTÃO DE RECURSOS LTDA,RIO DE JANEIRO,RJ,PRIVADO,2024-12-30,https://cupertinocapital.com.br/,CUPERTINO CAPITAL GESTÃO DE RECURSOS LTDA,F4 · 100 mi a 1 bi,0.001082391821610027
45776352000171,3,140539331.78,VERTENTE CAPITAL GESTORA DE RECURSOS LTDA,45776352000171,VERTENTE CAPITAL GESTORA DE RECURSOS LTDA,-----,GOIÂNIA,GO,PRIVADO,2022-09-16,www.vertentecapital.com.br,VERTENTE CAPITAL GESTORA DE RECURSOS LTDA,F4 · 100 mi a 1 bi,0.001059323439247063
08466131000170,10,137694191.89,NEST INTERNATIONAL ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIÁRIOS LTDA,08466131000170,NEST INTERNATIONAL ADMINISTRADORA DE CARTEIRA DE VALORES MOBILIÁRIOS LTDA,NEST ASSET MANAGEMENT,SÃO PAULO,SP,PRIVADO,2007-09-03,www.nestam.com.br,NEST ASSET MANAGEMENT,F4 · 100 mi a 1 bi,0.0010378780307963398
19196403000186,3,136149650.15,HORTO GESTORA DE RECURSOS LTDA,19196403000186,HORTO GESTORA DE RECURSOS LTDA,HORTO GESTORA DE RECURSOS LTDA,RIO DE JANEIRO,RJ,PRIVADO,2014-03-24,www.hortocapital.com.br,HORTO GESTORA DE RECURSOS LTDA,F4 · 100 mi a 1 bi,0.0010262359570269932
05850171000123,4,135823712.98,LANX CAPITAL INVESTIMENTOS LTDA,05850171000123,LANX CAPITAL INVESTIMENTOS LTDA,LANX CAPITAL INVESTIMENTOS LTDA,SÃO PAULO,SP,PRIVADO,2004-10-26,www.lanxcapital.com,LANX CAPITAL INVESTIMENTOS LTDA,F4 · 100 mi a 1 bi,0.001023779186530579
46938918000187,2,135119424.66,VINCI VIDA E PREVIDÊNCIA S.A.,,,,,,,,,VINCI VIDA E PREVIDÊNCIA S.A.,F4 · 100 mi a 1 bi,0.0010184705720956404
42096993000197,2,133872192.74,LEEN CAPITAL LTDA.,42096993000197,LEEN CAPITAL LTDA.,LEEN CAPITAL,SÃO PAULO,SP,PRIVADO,2022-03-22,www.leencapital.com.br,LEEN CAPITAL,F4 · 100 mi a 1 bi,0.0010090694884964857
39764365000128,6,133303665.57,Levante Gestora de Recursos Ltda.,39764365000128,LEVANTE GESTORA DE RECURSOS LTDA.,LEVANTE GESTORA,SÃO PAULO,SP,PRIVADO,2021-06-11,www.levanteasset.com.br,LEVANTE GESTORA,F4 · 100 mi a 1 bi,0.0010047841816759541
37156717000137,8,132268592.06,OBY EQUITIES GESTORA DE RECURSOS LTDA.,37156717000137,OBY EQUITIES GESTORA DE RECURSOS LTDA.,OBY EQUITIES,SÃO PAULO,SP,PRIVADO,2021-04-22,www.obycapital.com.br,OBY EQUITIES,F4 · 100 mi a 1 bi,0.0009969822545100903
58899508000153,1,132090193.5,UNAVANTI INVESTIMENTOS LTDA.,58899508000153,UNAVANTI INVESTIMENTOS LTDA.,UNAVANTI ASSET,MARINGÁ,PR,PRIVADO,2025-05-12,www.unavantiinvestimentos.com.br,UNAVANTI ASSET,F4 · 100 mi a 1 bi,0.0009956375649221836
53012603000170,3,131877276.1,GENUINAMENTE TECH GESTÃO DE RECURSOS LTDA.,53012603000170,GENUINAMENTE TECH GESTÃO DE RECURSOS LTDA.,BIG BETS,SÃO PAULO,SP,PRIVADO,2024-08-15,www.bigbets.tech,BIG BETS,F4 · 100 mi a 1 bi,0.000994032687557343
